cityZZZS,addressZZZS,lat,lon,street,streetAlt,housenumber,housenumberAppendix,city,cityAlt,municipalityPart,municipality,zipCode,zipName,statisticalRegion
5294 DORNBERK,GRADIŠČE NAD PRVAČINO 4,45.88323,13.71792,Gradišče nad Prvačino,,4,,Gradišče nad Prvačino,,Krajevna skupnost Gradišče,Nova Gorica,5294,Dornberk,Goriška
6000 KOPER - CAPODISTRIA,BEBLERJEVA ULICA 12,45.54087,13.70495,Beblerjeva ulica,Via Aleš Bebler,12,,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,BEBLERJEVA ULICA 2 B,45.54074,13.70871,Beblerjeva ulica,Via Aleš Bebler,2,B,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,BEBLERJEVA ULICA 7,45.54048,13.70814,Beblerjeva ulica,Via Aleš Bebler,7,,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,BENČIČEVA ULICA 2 D,45.53848,13.71159,Benčičeva ulica,Via Dragomir Benčič,2,D,Koper,Capodistria,Za gradom,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,CESTA NA MARKOVEC 1,45.53529,13.72805,Cesta na Markovec,Strada di Monte Marco,1,,Koper,Capodistria,Olmo-Prisoje,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,CESTA NA MARKOVEC 31,45.53704,13.71563,Cesta na Markovec,Strada di Monte Marco,31,,Koper,Capodistria,Semedela,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,CESTA ZORE PERELLO-GODINA 1,45.54256,13.72830,Cesta Zore Perello-Godina,Strada Zora Perello-Godina,1,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,DELLAVALLEJEVA ULICA 3,45.54870,13.73094,Dellavallejeva ulica,Via Luciano Dellavalle,3,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,DOLINSKA CESTA 17 C,45.52901,13.73041,Dolinska cesta,Strada della Valle,17,C,Koper,Capodistria,Olmo-Prisoje,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,GLAGOLJAŠKA ULICA 1 C,45.54925,13.72716,Glagoljaška ulica,Via dei Glagoliti,1,C,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ISTRSKA CESTA 89 B,45.54636,13.70418,Istrska cesta,Strada dell'Istria,89,B,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,KIDRIČEVA ULICA 2,45.54846,13.72938,Kidričeva ulica,Via Boris Kidrič,2,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,KOLODVORSKA CESTA 2,45.54332,13.73418,Kolodvorska cesta,Strada della Stazione,2,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,KROŽNA CESTA 3 A,45.54085,13.70892,Krožna cesta,Strada Circolare,3,A,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,KROŽNA CESTA 5,45.54110,13.70694,Krožna cesta,Strada Circolare,5,,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,MUZEJSKI TRG 7,45.54854,13.72826,Muzejski trg,Piazzale del Museo,7,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,OBRTNIŠKA ULICA 30,45.53069,13.73563,Obrtniška ulica,Via degli Artigiani,30,,Koper,Capodistria,Škocjan,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,POT V GAJ 2,45.54423,13.71155,Pot v gaj,Vicolo al boschetto,2,,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,PRISOJE 7,45.53429,13.72632,Prisoje,Prisoje,7,,Koper,Capodistria,Olmo-Prisoje,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,PRISOJNA POT 10,45.54649,13.70532,Prisojna pot,Vicolo Assolato,10,,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ROZMANOVA ULICA 13,45.53894,13.72060,Rozmanova ulica,Via Stane Rozman,13,,Koper,Capodistria,Semedela,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,STANIČEV TRG 1,45.54603,13.72777,Staničev trg,Piazzetta Valentin Stanič,1,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,TOMŠIČEVA ULICA 4,45.54106,13.71896,Tomšičeva ulica,Via Tone Tomšič,4,,Koper,Capodistria,Semedela,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ULICA 15.MAJA 19,45.53713,13.72967,Ulica 15.maja,Via XV maggio,19,,Koper,Capodistria,Semedela,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ULICA 15.MAJA 19 D,45.53661,13.72939,Ulica 15.maja,Via XV maggio,19,D,Koper,Capodistria,Semedela,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ULICA OB PARKU 1,45.53982,13.70659,Ulica Ob parku,Via Del parco,1,,Koper,Capodistria,Žusterna,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ULICA PRI VELIKIH VRATIH 18,45.54563,13.72888,Ulica Pri velikih vratih,Via Porta Maggiore,18,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ULICA PRI VELIKIH VRATIH 9,45.54592,13.72872,Ulica Pri velikih vratih,Via Porta Maggiore,9,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ULICA SERGEJA MAŠERE 7,45.54072,13.71264,Ulica Sergeja Mašere,Via Sergej Mašera,7,,Koper,Capodistria,Za gradom,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,ULICA VOJKE ŠMUC 12,45.54225,13.71347,Ulica Vojke Šmuc,Via Vojka Šmuc,12,,Koper,Capodistria,Za gradom,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,VATOVČEVA ULICA 1,45.53788,13.72543,Vatovčeva ulica,Via Nazarij Vatovec,1,,Koper,Capodistria,Semedela,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,VLAČIČEVA ULICA 2 A,45.54580,13.72799,Vlačičeva ulica,Calle Matija Vlačič,2,A,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,VOJKOVO NABREŽJE 23,45.54627,13.73404,Vojkovo nabrežje,Riva Janko Premrl-Vojko,23,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,VOJKOVO NABREŽJE 27,45.54662,13.73465,Vojkovo nabrežje,Riva Janko Premrl-Vojko,27,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,VOJKOVO NABREŽJE 3,45.54500,13.73061,Vojkovo nabrežje,Riva Janko Premrl-Vojko,3,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6000 KOPER - CAPODISTRIA,VOJKOVO NABREŽJE 32,45.54807,13.73774,Vojkovo nabrežje,Riva Janko Premrl-Vojko,32,,Koper,Capodistria,Koper - Center,Koper,6000,Koper - Capodistria,Obalno-kraška
6210 SEŽANA,CANKARJEVA ULICA 4,45.70931,13.86760,Cankarjeva ulica,,4,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,LEVSTIKOVA ULICA 2,45.70870,13.87106,Levstikova ulica,,2,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,LEVSTIKOVA ULICA 4,45.70872,13.87084,Levstikova ulica,,4,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,PARTIZANSKA CESTA 24,45.70858,13.87152,Partizanska cesta,,24,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,PARTIZANSKA CESTA 44,45.70774,13.86990,Partizanska cesta,,44,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,PARTIZANSKA CESTA 63,45.70583,13.86426,Partizanska cesta,,63,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,POD TABOROM 2,45.70924,13.86981,Pod Taborom,,2,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,ULICA ANTONA BONETE 7,45.70157,13.87836,Ulica Antona Bonete,,7,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6210 SEŽANA,ULICA IVANA TURŠIČA 6,45.70826,13.86425,Ulica Ivana Turšiča,,6,,Sežana,,Sežana,Sežana,6210,Sežana,Obalno-kraška
6221 DUTOVLJE,DUTOVLJE 128,45.76451,13.82894,Dutovlje,,128,,Dutovlje,,Dutovlje,Sežana,6221,Dutovlje,Obalno-kraška
6230 POSTOJNA,CANKARJEVA ULICA 6,45.77464,14.21517,Cankarjeva ulica,,6,,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6230 POSTOJNA,GREGORČIČEV DREVORED 11,45.77434,14.21615,Gregorčičev drevored,,11,,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6230 POSTOJNA,JAMSKA CESTA 23,45.77731,14.20921,Jamska cesta,,23,,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6230 POSTOJNA,LJUBLJANSKA CESTA 28,45.77710,14.21606,Ljubljanska cesta,,28,,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6230 POSTOJNA,POT K PIVKI 2 B,45.77518,14.20715,Pot k Pivki,,2,B,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6230 POSTOJNA,PREČNA ULICA 2,45.77205,14.21042,Prečna ulica,,2,,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6230 POSTOJNA,PREČNA ULICA 4,45.77151,14.21020,Prečna ulica,,4,,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6230 POSTOJNA,ROŽNA ULICA 10,45.76584,14.21305,Rožna ulica,,10,,Postojna,,Postojna,Postojna,6230,Postojna,Primorsko-notranjska
6232 PLANINA,PLANINA 211,45.82390,14.23975,Planina,,211,,Planina,,Planina,Postojna,6232,Planina,Primorsko-notranjska
6240 KOZINA,BOROVA ULICA 2,45.60732,13.94328,Borova ulica,,2,,Hrpelje,,Hrpelje,Hrpelje-Kozina,6240,Kozina,Obalno-kraška
6244 PODGRAD,PODGRAD 12 B,45.52063,14.14665,Podgrad,,12,B,Podgrad,,Podgrad,Ilirska Bistrica,6244,Podgrad,Primorsko-notranjska
6250 ILIRSKA BISTRICA,GREGORČIČEVA CESTA 8,45.56848,14.24324,Gregorčičeva cesta,,8,,Ilirska Bistrica,,Ilirska Bistrica,Ilirska Bistrica,6250,Ilirska Bistrica,Primorsko-notranjska
6250 ILIRSKA BISTRICA,GREGORČIČEVA CESTA 8 A,45.56931,14.24266,Gregorčičeva cesta,,8,A,Ilirska Bistrica,,Ilirska Bistrica,Ilirska Bistrica,6250,Ilirska Bistrica,Primorsko-notranjska
6250 ILIRSKA BISTRICA,GREGORČIČEVA CESTA 8 D,45.56884,14.24303,Gregorčičeva cesta,,8,D,Ilirska Bistrica,,Ilirska Bistrica,Ilirska Bistrica,6250,Ilirska Bistrica,Primorsko-notranjska
6250 ILIRSKA BISTRICA,KIDRIČEVA ULICA 15,45.56738,14.24815,Kidričeva ulica,,15,,Ilirska Bistrica,,Ilirska Bistrica,Ilirska Bistrica,6250,Ilirska Bistrica,Primorsko-notranjska
6250 ILIRSKA BISTRICA,ROZMANOVA ULICA 1,45.56302,14.24630,Rozmanova ulica,,1,,Ilirska Bistrica,,Ilirska Bistrica,Ilirska Bistrica,6250,Ilirska Bistrica,Primorsko-notranjska
6250 ILIRSKA BISTRICA,TRNOVSKA ULICA 34,45.57379,14.23926,Trnovska ulica,,34,,Ilirska Bistrica,,Ilirska Bistrica,Ilirska Bistrica,6250,Ilirska Bistrica,Primorsko-notranjska
6257 PIVKA,KOLODVORSKA CESTA 24,45.68043,14.19460,Kolodvorska cesta,,24,,Pivka,,Pivka,Pivka,6257,Pivka,Primorsko-notranjska
6257 PIVKA,PREČNA ULICA 3,45.68385,14.19357,Prečna ulica,,3,,Pivka,,Pivka,Pivka,6257,Pivka,Primorsko-notranjska
6258 PRESTRANEK,ULICA IVANA VADNALA 15,45.73006,14.18584,Ulica Ivana Vadnala,,15,,Prestranek,,Prestranek,Postojna,6258,Prestranek,Primorsko-notranjska
6258 PRESTRANEK,ULICA PADLIH BORCEV 22,45.72884,14.18469,Ulica padlih borcev,,22,,Prestranek,,Prestranek,Postojna,6258,Prestranek,Primorsko-notranjska
6271 DEKANI,DEKANI 191,45.54809,13.81190,Dekani,,191,,Dekani,,Dekani,Koper,6271,Dekani,Obalno-kraška
6271 DEKANI,DEKANI 209,45.54898,13.81275,Dekani,,209,,Dekani,,Dekani,Koper,6271,Dekani,Obalno-kraška
6273 MAREZIGE,ČENTUR 23,45.50993,13.77048,Čentur,,23,,Čentur,,Vanganel,Koper,6273,Marezige,Obalno-kraška
6276 POBEGI,CESTA NA ŽANEJ 1,45.53913,13.78824,Cesta na Žanej,,1,,Pobegi,,Pobegi-Čežarji,Koper,6276,Pobegi,Obalno-kraška
6280 ANKARAN - ANCARANO,FRENKOVA ULICA 7,45.58296,13.73466,Frenkova ulica,Via Franc Planinc-Frenk,7,,Ankaran,Ancarano,,Ankaran,6280,Ankaran - Ancarano,Obalno-kraška
6280 ANKARAN - ANCARANO,JADRANSKA CESTA 31,45.58116,13.72755,Jadranska cesta,Strada dell'Adriatico,31,,Ankaran,Ancarano,,Ankaran,6280,Ankaran - Ancarano,Obalno-kraška
6280 ANKARAN - ANCARANO,KOLOMBAN 38 F,45.58875,13.74737,Kolomban,Colombano,38,F,Kolomban,Colombano,Hrvatini,Koper,6280,Ankaran - Ancarano,Obalno-kraška
6280 ANKARAN - ANCARANO,KOLOMBAN 54 A,45.59191,13.74653,Kolomban,Colombano,54,A,Kolomban,Colombano,Hrvatini,Koper,6280,Ankaran - Ancarano,Obalno-kraška
6281 ŠKOFIJE,SPODNJE ŠKOFIJE 174 A,45.57104,13.79217,Spodnje Škofije,,174,A,Spodnje Škofije,,Škofije,Koper,6281,Škofije,Obalno-kraška
6310 IZOLA - ISOLA,BRKINSKA ULICA 3,45.53690,13.66234,Brkinska ulica,Via dei Brkini,3,,Izola,Isola,Haliaetum,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,CANKARJEV DREVORED 16,45.53713,13.66242,Cankarjev drevored,Viale Ivan Cankar,16,,Izola,Isola,Haliaetum,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,JUŽNA CESTA 4 B,45.53109,13.66517,Južna cesta,Strada Meridionale,4,B,Izola,Isola,Livade,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,KAJUHOVA ULICA 1 B,45.53446,13.66402,Kajuhova ulica,Via Kajuh,1,B,Izola,Isola,Livade,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,KAJUHOVA ULICA 34,45.53002,13.66787,Kajuhova ulica,Via Kajuh,34,,Izola,Isola,Livade,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,KOSOVELOVA ULICA 22,45.53968,13.66107,Kosovelova ulica,Via Srečko Kosovel,22,,Izola,Isola,Staro mesto,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,MALIJA 102,45.50553,13.63430,Malija,,102,,Malija,,Korte,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,MOROVA ULICA 26,45.53044,13.64700,Morova ulica,Via Mario Moro,26,,Jagodje,Jagodje,Haliaetum,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,POLJE 40,45.54442,13.68709,Polje,Polje,40,,Izola,Isola,Livade,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,PREŠERNOVA CESTA 53,45.53019,13.65195,Prešernova cesta,Strada France Prešeren,53,,Izola,Isola,Livade,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,ULICA OKTOBRSKE REVOLUCIJE 11,45.53464,13.66078,Ulica oktobrske revolucije,Via Rivoluzione d'Ottobre,11,,Izola,Isola,Haliaetum,Izola,6310,Izola - Isola,Obalno-kraška
6310 IZOLA - ISOLA,ŠARED 51,45.51187,13.65781,Šared,,51,,Šared,,Korte,Izola,6310,Izola - Isola,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,BELOKRIŠKA CESTA 44 C,45.51793,13.58636,Belokriška cesta,Strada di Croce Bianca,44,C,Portorož,Portorose,Portorož,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,CESTA SOLINARJEV 1,45.50452,13.60205,Cesta solinarjev,Strada dei Salinari,1,,Lucija,Lucia,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,FAZAN 1,45.50642,13.60720,Fazan,Fasano,1,,Lucija,Lucia,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,OBALA 105,45.50549,13.60232,Obala,Lungomare,105,,Lucija,Lucia,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,OBALA 112,45.50425,13.60289,Obala,Lungomare,112,,Lucija,Lucia,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,OBALA 114,45.50349,13.60337,Obala,Lungomare,114,,Lucija,Lucia,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,OBALA 33,45.51425,13.58863,Obala,Lungomare,33,,Portorož,Portorose,Portorož,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,OBALA 41,45.51449,13.59071,Obala,Lungomare,41,,Portorož,Portorose,Portorož,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,PREČNA POT 4 D,45.51588,13.58730,Prečna pot,Traversale,4,D,Portorož,Portorose,Portorož,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,SEČA 197 A,45.50205,13.60181,Seča,Sezza,197,A,Seča,Sezza,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,SEČA 197 B,45.50182,13.60207,Seča,Sezza,197,B,Seča,Sezza,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,SONČNA POT 14 A,45.51584,13.58320,Sončna pot,Strada del Sole,14,A,Portorož,Portorose,Portorož,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,ULICA XXX. DIVIZIJE 12,45.50576,13.60458,Ulica XXX. divizije,Via XXX Divisione,12,,Lucija,Lucia,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
6320 PORTOROŽ - PORTOROSE,ULICA XXX. DIVIZIJE 20,45.50514,13.60567,Ulica XXX. divizije,Via XXX Divisione,20,,Lucija,Lucia,Lucija,Piran,6320,Portorož - Portorose,Obalno-kraška
8000 NOVO MESTO,ADAMIČEVA ULICA 57,45.79641,15.17106,Adamičeva ulica,,57,,Novo mesto,,Krajevna skupnost Kandija - Grm,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,KANDIJSKA CESTA 1,45.80194,15.16269,Kandijska cesta,,1,,Novo mesto,,Krajevna skupnost Drska,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,KANDIJSKA CESTA 4,45.80129,15.16270,Kandijska cesta,,4,,Novo mesto,,Krajevna skupnost Drska,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,KANDIJSKA CESTA 62,45.79919,15.17787,Kandijska cesta,,62,,Novo mesto,,Krajevna skupnost Žabja vas,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,KOČEVARJEVA ULICA 40,45.81626,15.15821,Kočevarjeva ulica,,40,,Novo mesto,,Krajevna skupnost Bršljin,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,KOŠENICE 13,45.78462,15.16131,Košenice,,13,,Novo mesto,,Krajevna skupnost Šmihel,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,LJUBLJANSKA CESTA 26,45.81489,15.15479,Ljubljanska cesta,,26,,Novo mesto,,Krajevna skupnost Bršljin,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,LOBETOVA ULICA 25,45.80110,15.18439,Lobetova ulica,,25,,Novo mesto,,Krajevna skupnost Žabja vas,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,MUHABER 70,45.82243,15.15030,Muhaber,,70,,Novo mesto,,Krajevna skupnost Bučna vas,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,MUŠIČEVA ULICA 2,45.79951,15.17239,Mušičeva ulica,,2,,Novo mesto,,Krajevna skupnost Kandija - Grm,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,NOVI TRG 1,45.80465,15.16540,Novi trg,,1,,Novo mesto,,Krajevna skupnost CENTER,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,NOVI TRG 9,45.80539,15.16467,Novi trg,,9,,Novo mesto,,Krajevna skupnost CENTER,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,NOVI TRG 999,,,,,,,,,,,,,
8000 NOVO MESTO,OTOŠKA CESTA 5,45.82764,15.18354,Otoška cesta,,5,,Novo mesto,,Krajevna skupnost Ločna-Mačkovec,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,SEIDLOVA CESTA 46,45.81259,15.17439,Seidlova cesta,,46,,Novo mesto,,Krajevna skupnost Ločna-Mačkovec,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,TURKOVA ULICA 8,45.83041,15.15729,Turkova ulica,,8,,Novo mesto,,Krajevna skupnost Bučna vas,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,ŠMARJEŠKA CESTA 4,45.81476,15.17800,Šmarješka cesta,,4,,Novo mesto,,Krajevna skupnost Ločna-Mačkovec,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,ŠMIHEL 1,45.79497,15.16515,Šmihel,,1,,Novo mesto,,Krajevna skupnost Šmihel,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,ŠMIHEL 3,45.79557,15.16412,Šmihel,,3,,Novo mesto,,Krajevna skupnost Šmihel,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,ŠMIHELSKA CESTA 1,45.79995,15.16385,Šmihelska cesta,,1,,Novo mesto,,Krajevna skupnost Drska,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8000 NOVO MESTO,ŠMIHELSKA CESTA 20,45.79817,15.16106,Šmihelska cesta,,20,,Novo mesto,,Krajevna skupnost Drska,Novo mesto,8000,Novo mesto,Jugovzhodna Slovenija
8210 TREBNJE,GOLIEV TRG 3,45.90830,15.00666,Goliev trg,,3,,Trebnje,,Trebnje,Trebnje,8210,Trebnje,Jugovzhodna Slovenija
8210 TREBNJE,GUBČEVA CESTA 41 A,45.90835,15.01221,Gubčeva cesta,,41,A,Trebnje,,Trebnje,Trebnje,8210,Trebnje,Jugovzhodna Slovenija
8210 TREBNJE,GUBČEVA CESTA 9 A,45.90828,15.00976,Gubčeva cesta,,9,A,Trebnje,,Trebnje,Trebnje,8210,Trebnje,Jugovzhodna Slovenija
8210 TREBNJE,KIDRIČEVA ULICA 11,45.90991,15.00628,Kidričeva ulica,,11,,Trebnje,,Trebnje,Trebnje,8210,Trebnje,Jugovzhodna Slovenija
8210 TREBNJE,OBRTNIŠKA ULICA 6,45.90719,15.02266,Obrtniška ulica,,6,,Trebnje,,Trebnje,Trebnje,8210,Trebnje,Jugovzhodna Slovenija
8210 TREBNJE,STARI TRG 63,45.90870,15.01698,Stari trg,,63,,Trebnje,,Trebnje,Trebnje,8210,Trebnje,Jugovzhodna Slovenija
8210 TREBNJE,ŠTEFAN PRI TREBNJEM 40,45.90867,14.98839,Štefan pri Trebnjem,,40,,Štefan pri Trebnjem,,Štefan,Trebnje,8210,Trebnje,Jugovzhodna Slovenija
8213 VELIKI GABER,CESTA 25,45.94446,14.89143,Cesta,,25,,Cesta,,Veliki Gaber,Trebnje,8213,Veliki Gaber,Jugovzhodna Slovenija
8216 MIRNA PEČ,TRG 27,45.85842,15.08385,Trg,,27,,Mirna Peč,,,Mirna Peč,8216,Mirna Peč,Jugovzhodna Slovenija
8220 ŠMARJEŠKE TOPLICE,BREZOVICA 70,45.87124,15.24455,Brezovica,,70,,Brezovica,,,Šmarješke Toplice,8220,Šmarješke Toplice,Jugovzhodna Slovenija
8220 ŠMARJEŠKE TOPLICE,OREŠJE 51,45.88331,15.26105,Orešje,,51,,Orešje,,,Šmarješke Toplice,8220,Šmarješke Toplice,Jugovzhodna Slovenija
8220 ŠMARJEŠKE TOPLICE,ŠMARJETA 66,45.88826,15.24703,Šmarjeta,,66,,Šmarjeta,,,Šmarješke Toplice,8220,Šmarješke Toplice,Jugovzhodna Slovenija
8222 OTOČEC,DOBRAVA 72,45.83717,15.21974,Dobrava,,72,,Otočec,,Krajevna skupnost Otočec,Novo mesto,8222,Otočec,Jugovzhodna Slovenija
8232 ŠENTRUPERT,ŠENTRUPERT 124,45.97680,15.08850,Šentrupert,,124,,Šentrupert,,,Šentrupert,8232,Šentrupert,Jugovzhodna Slovenija
8250 BREŽICE,DALMATINOVA ULICA 13,45.91550,15.58866,Dalmatinova ulica,,13,,Brežice,,Šentlenart,Brežice,8250,Brežice,Posavska
8250 BREŽICE,KOCBEKOVA ULICA 28,45.90524,15.60794,Kocbekova ulica,,28,,Brežice,,Zakot-Bukošek-Trnje,Brežice,8250,Brežice,Posavska
8250 BREŽICE,PLETERŠNIKOVA ULICA 1,45.90908,15.59631,Pleteršnikova ulica,,1,,Brežice,,Brežice,Brežice,8250,Brežice,Posavska
